timestamp, balance
2026-08-17T06:46:40.267966+00:00,91.575257
2026-08-17T06:47:41.775198+00:00,91.587634
2026-08-17T06:48:43.214393+00:00,91.669325
2026-08-17T06:49:44.605745+00:00,91.694571
2026-08-17T06:50:46.260765+00:00,91.609277
2026-08-17T06:51:47.950424+00:00,91.603791
2026-08-17T06:52:49.610503+00:00,91.602335
2026-08-17T06:53:50.941524+00:00,91.621072
2026-08-17T06:54:52.370498+00:00,91.629172
2026-08-17T06:55:54.005779+00:00,91.610785
2026-08-17T06:56:55.335553+00:00,91.638175
2026-08-17T06:57:56.865044+00:00,91.664803
2026-08-17T06:58:58.547937+00:00,91.682149
2026-08-17T06:59:59.993893+00:00,91.683538
2026-08-17T07:01:01.405996+00:00,91.633781
2026-08-17T07:02:03.165528+00:00,91.60965
2026-08-17T07:03:04.899075+00:00,91.607079
2026-08-17T07:04:06.467068+00:00,91.586207
2026-08-17T07:05:08.092395+00:00,91.57772
2026-08-17T07:06:09.491973+00:00,91.588821
2026-08-17T07:07:11.191661+00:00,91.573733
2026-08-17T07:08:12.641088+00:00,91.571847
2026-08-17T07:09:14.057310+00:00,91.535199
2026-08-17T07:10:15.477897+00:00,91.503395
2026-08-17T07:11:16.886043+00:00,91.518225
2026-08-17T07:12:18.463440+00:00,91.504596
2026-08-17T07:13:19.832336+00:00,91.479737
2026-08-17T07:14:21.593420+00:00,91.488737
2026-08-17T07:15:23.282297+00:00,91.500566
2026-08-17T07:16:24.870456+00:00,91.480594
2026-08-17T07:17:26.394414+00:00,91.442404
2026-08-17T07:18:27.802338+00:00,91.46182
2026-08-17T07:19:29.278771+00:00,91.493965
2026-08-17T07:20:30.688090+00:00,91.490987
2026-08-17T07:21:32.195410+00:00,91.488428
2026-08-17T07:22:33.725380+00:00,91.495851
2026-08-17T07:23:35.092090+00:00,91.484664
2026-08-17T07:24:36.534589+00:00,91.488522
2026-08-17T07:25:37.898120+00:00,91.511495
2026-08-17T07:26:39.392354+00:00,91.506737
2026-08-17T07:27:40.748590+00:00,91.481706
2026-08-17T07:28:42.371122+00:00,91.49735
2026-08-17T07:29:43.746385+00:00,91.52341
2026-08-17T07:30:45.181764+00:00,91.520581
2026-08-17T07:31:46.582344+00:00,91.517196
2026-08-17T07:32:48.075442+00:00,91.477421
2026-08-17T07:33:49.616124+00:00,91.43846
2026-08-17T07:34:51.171395+00:00,91.435717
2026-08-17T07:35:52.842306+00:00,91.427445
2026-08-17T07:36:54.346930+00:00,91.404945
2026-08-17T07:37:55.771349+00:00,91.387114
2026-08-17T07:38:57.165920+00:00,91.42402
2026-08-17T07:39:58.577385+00:00,91.43889
2026-08-17T07:40:59.973221+00:00,91.392169
2026-08-17T07:42:01.487867+00:00,91.398602
2026-08-17T07:43:02.857711+00:00,91.393202
2026-08-17T07:44:04.322941+00:00,91.399416
2026-08-17T07:45:05.943375+00:00,91.39303
2026-08-17T07:46:08.227346+00:00,91.396845
2026-08-17T07:47:09.704968+00:00,91.397702
2026-08-17T07:48:11.154393+00:00,91.395988
2026-08-17T07:49:12.656639+00:00,91.387074
2026-08-17T07:50:14.121855+00:00,91.374815
2026-08-17T07:51:15.466417+00:00,91.3683
2026-08-17T07:52:16.961640+00:00,91.359042
2026-08-17T07:53:18.566817+00:00,91.353685
2026-08-17T07:54:20.234429+00:00,91.340784
2026-08-17T07:55:21.796781+00:00,91.356815
2026-08-17T07:56:23.400694+00:00,91.391362
2026-08-17T07:57:24.919979+00:00,91.396934
2026-08-17T07:58:26.458849+00:00,91.380676
2026-08-17T07:59:27.896481+00:00,91.39389
2026-08-17T08:00:29.495521+00:00,91.407232
2026-08-17T08:01:30.957115+00:00,91.375342
2026-08-17T08:02:32.461833+00:00,91.392187
2026-08-17T08:03:34.058987+00:00,91.36574
2026-08-17T08:04:35.522988+00:00,91.324122
2026-08-17T08:05:36.870626+00:00,91.323222
2026-08-17T08:06:38.367387+00:00,91.304835
2026-08-17T08:07:40.112271+00:00,91.287348
2026-08-17T08:08:41.992419+00:00,91.231072
2026-08-17T08:09:43.509609+00:00,91.2318
2026-08-17T08:10:44.844563+00:00,91.236558
2026-08-17T08:11:46.621234+00:00,91.185831
2026-08-17T08:12:48.241485+00:00,91.188296
2026-08-17T08:13:49.679958+00:00,91.202226
2026-08-17T08:14:51.218146+00:00,91.190953
2026-08-17T08:15:52.695283+00:00,91.191853
2026-08-17T08:16:54.109566+00:00,91.187436
2026-08-17T08:17:55.602738+00:00,91.210326
2026-08-17T08:18:57.005579+00:00,91.28713
2026-08-17T08:19:58.851946+00:00,91.273756
2026-08-17T08:21:00.309002+00:00,91.200592
2026-08-17T08:22:01.766499+00:00,91.218592
2026-08-17T08:23:03.326289+00:00,91.220349
2026-08-17T08:24:04.981998+00:00,91.219492
2026-08-17T08:25:06.470779+00:00,91.254595
2026-08-17T08:26:08.045387+00:00,91.269425
2026-08-17T08:27:09.586526+00:00,91.283054
2026-08-17T08:28:11.008118+00:00,91.281426
2026-08-17T08:29:12.415103+00:00,91.28987
2026-08-17T08:30:14.062133+00:00,91.300928
2026-08-17T08:31:16.516130+00:00,91.28897
2026-08-17T08:32:18.166378+00:00,91.356608
2026-08-17T08:33:20.077086+00:00,91.37744
2026-08-17T08:34:21.467714+00:00,91.40663
2026-08-17T08:35:23.031953+00:00,91.306844
2026-08-17T08:36:24.727830+00:00,91.2993
2026-08-17T08:37:27.241231+00:00,91.27234
2026-08-17T08:38:28.843017+00:00,91.264882
2026-08-17T08:39:30.270390+00:00,91.284396
2026-08-17T08:40:31.856917+00:00,91.270239
2026-08-17T08:41:33.306537+00:00,91.261024
2026-08-17T08:42:34.620620+00:00,91.259138
2026-08-17T08:43:36.012179+00:00,91.261975
2026-08-17T08:44:37.669439+00:00,91.254936
2026-08-17T08:45:39.088202+00:00,91.245122
2026-08-17T08:46:40.807527+00:00,91.234792
2026-08-17T08:47:42.215007+00:00,91.230848
2026-08-17T08:48:43.571601+00:00,91.228962
2026-08-17T08:49:45.230889+00:00,91.211902
2026-08-17T08:50:46.628532+00:00,91.211945
2026-08-17T08:51:48.287295+00:00,91.174268
2026-08-17T08:52:49.761840+00:00,91.178639
2026-08-17T08:53:51.214773+00:00,91.164838
2026-08-17T08:54:52.763857+00:00,91.169553
2026-08-17T08:55:54.478484+00:00,91.163796
2026-08-17T08:56:55.898445+00:00,91.1861
2026-08-17T08:57:57.385716+00:00,91.203716
2026-08-17T08:58:59.088583+00:00,91.160556
2026-08-17T09:00:00.556750+00:00,91.163256
2026-08-17T09:01:02.701914+00:00,91.163943
2026-08-17T09:02:04.294851+00:00,91.170564
2026-08-17T09:03:05.729724+00:00,91.157041
2026-08-17T09:04:07.156716+00:00,91.155155
2026-08-17T09:05:08.574130+00:00,91.177787
2026-08-17T09:06:10.187889+00:00,91.180616
2026-08-17T09:07:11.724086+00:00,91.185331
2026-08-17T09:08:13.265334+00:00,91.193689
2026-08-17T09:09:14.699290+00:00,91.246411
2026-08-17T09:10:16.231449+00:00,91.318122
2026-08-17T09:11:17.832950+00:00,91.291503
2026-08-17T09:12:19.456564+00:00,91.256658
2026-08-17T09:13:21.077721+00:00,91.265231
2026-08-17T09:14:22.552180+00:00,91.280147
2026-08-17T09:15:23.992883+00:00,91.278046
2026-08-17T09:16:25.725167+00:00,91.278046
2026-08-17T09:17:27.142610+00:00,91.259146
2026-08-17T09:18:29.294504+00:00,91.250616
2026-08-17T09:19:30.669681+00:00,91.269778
2026-08-17T09:20:32.410026+00:00,91.269645
2026-08-17T09:21:34.339881+00:00,91.243585
2026-08-17T09:22:35.763358+00:00,91.236127
2026-08-17T09:23:37.511063+00:00,91.193265
2026-08-17T09:24:39.256320+00:00,91.200144
2026-08-17T09:25:41.039769+00:00,91.234241
2026-08-17T09:26:42.586593+00:00,91.234241
2026-08-17T09:27:44.141288+00:00,91.236256
2026-08-17T09:28:45.702539+00:00,91.235399
2026-08-17T09:29:47.280130+00:00,91.280881
2026-08-17T09:30:48.849067+00:00,91.284309
2026-08-17T09:31:50.289953+00:00,91.281526
2026-08-17T09:32:51.845692+00:00,91.24276
2026-08-17T09:33:53.507067+00:00,91.245053
2026-08-17T09:34:55.169124+00:00,91.237767
2026-08-17T09:35:56.633916+00:00,91.238409
2026-08-17T09:36:58.293588+00:00,91.237638
2026-08-17T09:37:59.774007+00:00,91.230481
2026-08-17T09:39:01.296715+00:00,91.23331
2026-08-17T09:40:03.217242+00:00,91.208107
2026-08-17T09:41:04.784650+00:00,91.212822
2026-08-17T09:42:07.545483+00:00,91.212822
2026-08-17T09:43:09.229197+00:00,91.206221
2026-08-17T09:44:10.848047+00:00,91.203435
2026-08-17T09:45:12.266036+00:00,91.201549
2026-08-17T09:46:13.983065+00:00,91.193062
2026-08-17T09:47:15.751620+00:00,91.194131
2026-08-17T09:48:17.265000+00:00,91.180929
2026-08-17T09:49:18.976407+00:00,91.172442
2026-08-17T09:50:20.736968+00:00,91.170556
2026-08-17T09:51:22.279648+00:00,91.169613
2026-08-17T09:52:23.660470+00:00,91.220191
2026-08-17T09:53:25.104577+00:00,91.250751
2026-08-17T09:54:26.724237+00:00,91.25268
2026-08-17T09:55:28.163695+00:00,91.25268
2026-08-17T09:56:29.634502+00:00,91.261809
2026-08-17T09:57:31.272377+00:00,91.261852
2026-08-17T09:58:32.832123+00:00,91.261895
2026-08-17T09:59:34.460792+00:00,91.259152
2026-08-17T10:00:36.489754+00:00,91.257537
2026-08-17T10:01:37.842252+00:00,91.255737
2026-08-17T10:02:39.396783+00:00,91.243137
2026-08-17T10:03:41.874343+00:00,91.271768
2026-08-17T10:04:43.629774+00:00,91.271768
2026-08-17T10:05:45.211173+00:00,91.260554
2026-08-17T10:06:46.695465+00:00,91.266216
2026-08-17T10:07:48.407705+00:00,91.273181
2026-08-17T10:08:49.965184+00:00,91.276159
2026-08-17T10:09:51.524925+00:00,91.269151
2026-08-17T10:10:53.015704+00:00,91.27558
2026-08-17T10:11:54.512452+00:00,91.27961
2026-08-17T10:12:56.054972+00:00,91.291568
2026-08-17T10:13:57.858113+00:00,91.291525
2026-08-17T10:14:59.603931+00:00,91.285268
2026-08-17T10:16:01.077092+00:00,91.269581
2026-08-17T10:17:02.713029+00:00,91.291705
2026-08-17T10:18:04.273899+00:00,91.273737
2026-08-17T10:19:05.975919+00:00,91.239749
2026-08-17T10:20:07.839668+00:00,91.201734
2026-08-17T10:21:09.524040+00:00,91.211313
2026-08-17T10:22:11.083828+00:00,91.160301
2026-08-17T10:23:12.722257+00:00,91.17582
2026-08-17T10:24:14.169529+00:00,91.17897
2026-08-17T10:25:15.801821+00:00,91.17447
2026-08-17T10:26:17.410916+00:00,91.17627
2026-08-17T10:27:18.887871+00:00,91.181028
2026-08-17T10:28:20.814279+00:00,91.181971
